source,target
W2335818841,W2130583481
W2100865290,W1965331891
W2100865290,W2028413380
W2097986866,W2040729167
W2097986866,W2063161707
W2743789477,W1963494921
W2743789477,W1988413537
W2743789477,W2004695509
W4230856331,W2279553645
W2130863277,W2074962269
W2145684548,W2089422293
W2743060448,W1982694139
W2193722047,W2010846425
W2193722047,W2122869902
W2145831355,W2047110417
W2132680604,W2410638271
W2132680604,W3124372285
W2952070340,W2037420307
W2952070340,W2122180238
W2952070340,W2410088154
W2205137095,W2086313108
W2205137095,W2121653267
W2050750040,W1479782801
W2050750040,W1988413537
W2050750040,W2025078390
W2050750040,W2044790119
W2050750040,W2065804717
W2050750040,W2124219912
W2050750040,W2158534495
W2050750040,W2326693402
W2787262660,W2030593102
W2787262660,W2037852136
W2787262660,W2158534495
W2787262660,W2411753115
W2896157116,W2159108863
W2896157116,W2779202440
W2883396054,W2152339092
W2883396054,W2508200815
W2086282837,W2395279277
W2111405229,W2166086634
W3097300833,W2069528639
W3097300833,W2119487032
W3097300833,W2531622332
W3097300833,W2770089475
W3097300833,W2787262660
W2323048010,W2408070766
W3208643448,W3158276912
W1975549517,W2038298333
W1975549517,W2418827429
W2961954448,W2782931016
W2087178705,W2014915393
W3171147685,W2087178705
W3171147685,W2110416120
W2115574077,W2111384948
W2159194139,W2013374423
W3122276074,W1492030249
W3122276074,W4205657027
W3169734183,W3043901000
W3169734183,W3092624034
W3169734183,W3112522213
W3169734183,W3129979913
W2922908846,W3025248044
W2102201682,W2029606245
W2102201682,W2187194828
W3161790483,W3122875668
W3143554736,W2783293031
W3198675179,W3135796737
W3198675179,W370350949
W1937295336,W1988683579
W1937295336,W2102940112
W2215750062,W1549354402
W2148946405,W2098749737
W2212823054,W2159892703
W2752584066,W1873443072
W2752584066,W2410218983
W2752584066,W2466724139
W2752584066,W2591202911
W2972972482,W2749900506
W2972972482,W2762388832
W2779202440,W2417729872
W2779202440,W29290799
W2801284135,W2747284308
W2750082418,W313634278
W2004713545,W1978596690
W2004713545,W2091211175
W2083063330,W2003527572
W2083063330,W2122636099
W2970284670,W2042317148
W2970284670,W2396102821
W2970284670,W2738808846
W2150730046,W2117120626
W2150730046,W2410638271
W2065933700,W2037852136
W2167361924,W2119487032
W4200593831,W1497118797
W4200593831,W1933076598
W4200593831,W2044916462
W4200593831,W2989583365
W3175612584,W3023409497
W2137096946,W2142870826
W2023258126,W1968888801
W2802328475,W2015112441
W2802328475,W2596427042
W1945345168,W2122636099
W1945345168,W2409609404
W1945345168,W597621427
W2016663484,W2105732988
W2972648116,W2005637208
W2972648116,W2145831355
W2972648116,W2566392020
W2972648116,W2765638245
W2972648116,W2781964494
W2791406634,W1759196683
W2791406634,W2043943351
W2791406634,W2315951249
W2791406634,W2345510551
W4367297835,W189374829
W4367297835,W2025291938
W3092698420,W1742444663
W3092698420,W2779202440
W3164556649,W3122875668
W3164556649,W3138944360
W2057722622,W2115682764
W2057722622,W2124854249
W2946799691,W1986356682
W2946799691,W2737118740
W3015798957,W2783246798
W2102748414,W2105528103
W2099717454,W2084759184
W2943051330,W2478715859
W2143769721,W2117120626
W2143769721,W2132680604
W2143769721,W2410638271
W3109902137,W3006971152
W2168638613,W2118439908
W2888162162,W2591836327
W2917136241,W2013493887
W2917136241,W2609210487
W2917136241,W3003211257
W4205140127,W2145412592
W4281749101,W3129979913
W4281749101,W3183987279
W2116709676,W2037852136
W2116709676,W2171033002
W2298457590,W2059668595
W2042058155,W2174421730
W2762388832,W2135710097
W2762388832,W2400714468
W2345510551,W2047110417
W2345510551,W2315951249
W2345510551,W2400714468
W1834476086,W2005626400
W2906876188,W2005000846
W2906876188,W2166086634
W2906876188,W2607922959
W2322628417,W1988413537
W2322628417,W2044790119
W2322628417,W2050750040
W2322628417,W2051687825
W2322628417,W2124219912
W2322628417,W2151007663
W2891480871,W2151338348
W2947549666,W2143352477
W2735699126,W1853029031
W2735699126,W2062541447
W2735699126,W2119487032
W3007578977,W2918301544
W2518661093,W654233031
W3163217250,W3024417582
W4385634778,W4385064615
W4308881840,W1997899070
W4308881840,W2158534495
W4308881840,W2396552823
W2119733120,W2015076313
W2119733120,W2079876507
W2119733120,W2411528409
W2331156816,W1974637334
W2938833452,W1907791716
W2938833452,W1989201144
W2938833452,W2411528409
W3217068620,W3110557408
W2292039442,W1986356682
W2292039442,W2054476643
W2292039442,W2122939375
W2292039442,W2170240448
W2592939994,W2142950514
W2150754637,W2413714469
W1907791716,W2141138998
W2472079636,W2143048262
W2979299403,W2942409204
W2765638245,W1759196683
W2072575557,W2069618259
W2072575557,W2097555559
W2072575557,W2110964506
W2072575557,W2409797483
W2046334578,W2262508786
W3172801929,W3023409497
W3172801929,W3027689283
W3172801929,W3029306791
W3204400095,W3111421574
W2990783718,W2030593102
W2990783718,W3024302380
W2909031162,W2120789831
W2606768458,W2410088154
W2606768458,W66101261
W2921770972,W1810793001
W2921770972,W2033005677
W2921770972,W2055068186
W2921770972,W2086300966
W2921770972,W2091412813
W2921770972,W2235609454
W2921770972,W2795661938
W2921770972,W37323244
W3198452860,W2025291938
W3081953732,W2072322774
W3081953732,W2541162818
W2994826463,W1975798082
W2073866948,W2040425768
W2073866948,W2141641233
W2106574628,W2136989175
W2768310964,W2193722047
W2409627472,W1970144245
W2409627472,W2069045333
W2409627472,W2466347077
W3092423021,W2124127064
W3092423021,W2346623946
W3092423021,W3027412879
W2029870404,W2118439908
W2116509152,W2022506054
W2171327096,W2043761548
W2007706855,W2262508786
W1976158719,W1990861298
W1976158719,W2005637208
W1976158719,W2041957194
W1976158719,W2062278636
W2041729712,W2466407068
W2989833792,W2032653025
W2886663278,W2030593102
W2886663278,W2531622332
W2886663278,W2787262660
W4381486319,W1992687877
W4381486319,W2117161696
W4381486319,W2902459361
W2943037120,W140568444
W2943037120,W2595906338
W2781964494,W2765638245
W4290599425,W2014568058
W4290599425,W2036670143
W4290599425,W2885914991
W4290599425,W2901711326
W4224277469,W3171147685
W4200607993,W2097555559
W4200607993,W3135796737
W2761128869,W2010425173
W2761128869,W2103595786
W2761128869,W2471197762
W2132086608,W2044371260
W4296268825,W3134046281
W816800630,W1759456735
W816800630,W2050750040
W816800630,W2130583481
W816800630,W2168706275
W3120492200,W1978587642
W3120492200,W2591202911
W4281748058,W3024417582
W3013931422,W2158534495
W2206347399,W2108012822
W2206347399,W2111562639
W2206347399,W2151737838
W2141138998,W2086313108
W2151737838,W2111562639
W2787528529,W2018252589
W1830619781,W1967373977
W1830619781,W2005000846
W1830619781,W2022515170
W1830619781,W2097513812
W1830619781,W2416202112
W2108012822,W2151737838
W146380409,W1997089635
W146380409,W2092955798
W146380409,W2419270021
W2191610877,W2083948165
W2281232801,W189374829
W2281232801,W2025291938
W2281232801,W2418471403
W4366680933,W2116509152
W4366680933,W3092505035
W3128527904,W2883557234
W4285493782,W2132754356
W4285493782,W2158479269
W4366262779,W3023409497
W2761837175,W2650512325
W3179279295,W2167361924
W3179279295,W2396552823
W3179279295,W2411753115
W3179279295,W2613256786
W2440360957,W2117120626
W4366090811,W2750082418
W4220668033,W3036605679
W2918301544,W1968262506
W2918301544,W2022377105
W2918301544,W2115574077
W2918301544,W2159810088
W2811478266,W2093836305
W4306774595,W2323680100
W4306774595,W3190159563
W3203862827,W2047110417
W3203862827,W2323680100
W3203862827,W2345510551
W4377221414,W3024417582
W2159810088,W1968262506
W4287220174,W3190159563
W4287220174,W3212786501
W3027412879,W2109720761
W3027412879,W2952070340
W3027412879,W66101261
W3191110683,W2143790774
W4291819023,W2005637208
W4291819023,W3080496039
W3139134053,W2990931332
W4365453447,W3034331286
W2947089331,W2269163476
W4366269401,W3190159563
W4366269401,W3208643448
W2536889386,W2053458441
W2536889386,W2145931711
W2536889386,W2154844180
W2536889386,W223898470
W2536889386,W29290799
W1976181489,W2739584644
W4206072648,W1513724420
W4312094685,W2094473940
W4312094685,W2301227579
W4312094685,W3091921886
W4312094685,W3119745921
W4312094685,W3139038924
W4312094685,W3159766474
W4312094685,W3217390774
W4312094685,W4205895278
W4367834904,W3155357215
W4310211499,W4200202766
W4283795179,W3190159563
W4375858624,W2787262660
W2574404209,W2078967886
W4301180955,W3139747156
W4301180955,W4301180955
W2566904137,W1967298378
W2566904137,W2143769721
W2566904137,W2396552823
W2566904137,W2518317522
W2081682312,W1967298378
W2078143808,W1967298378
W4200394680,W3190159563
W4386410879,W2415979620
W4386410879,W7207660
W3081865816,W2522730460
W2345164575,W1529714895
W3106564256,W2995476962
W4213231923,W3097300833
W2166833243,W2068043214
W2166833243,W2167361924
W4312210124,W2322923465
W4383480701,W2756004059
W4383480701,W3003211257
W4363648353,W3110557408
W4363648353,W3210540638
W2412123358,W1991145998
W4380244157,W2067384868
W4380244157,W2613256786
W4380244157,W3139029221
W4380244157,W3183987279
W4388776057,W4307386016
W3089860944,W2921770972
W4211042786,W4211042786
W4366982241,W2117421098
W4366982241,W2396552823
W4366982241,W29290799
W4366982241,W3084389144
W4366982241,W3138944360
W4366982241,W3161790483
W4366982241,W3179279295
W4366982241,W3190159563
W4366982241,W4281749101
W4366982241,W4311225866
W4376639675,W2085365425
W4378515647,W2291813014
W4378515647,W3036605679
W4378515647,W4205860442
W4387974521,W4387974521
W4323923981,W2075652423
W4323923981,W2099491997
W1584818360,W2127315229
W3109828851,W3020932961
W4387125147,W3197136267
W4366588800,W2766662765
W3132294424,W3132294424
W4385065886,W2069569608
W4226265855,W1497104217
W4226265855,W2743789477
W4226265855,W3129979913
W4226265855,W3141863353
W4285083641,W2074599277
W4285083641,W2887380133
W4285083641,W2968448209
W4285083641,W3042616086
W4285083641,W3101554897
W3123025556,W2971567816
W4388500216,W2050069011
W4388500216,W2569802517
W4388500216,W3010275636
W1963866666,W1970458694
W4205434066,W2005637208
W4205434066,W3201887166
W3037171427,W3037171427
W1821491929,W1505552580
W1821491929,W1525099756
W1821491929,W1607329016
W1821491929,W2128454323
W1821491929,W2414110547
W2117282116,W71804222
W2143916642,W2044253537
W1969882710,W2081331149
W1969882710,W2143083242
W3003929173,W2788964213
W2071049364,W2143916642
W2972604039,W2044107292
W2972604039,W2116062354
W71804222,W1505552580
W71804222,W1607329016
W71804222,W1821491929
W71804222,W2020880084
W71804222,W2128454323
W71804222,W2318102476
W2559169288,W1969882710
W2559169288,W2135442091
W3007670104,W2487692657
W3097802745,W1976522194
W3097802745,W975120101
W2146170027,W1557152067
W1553106660,W1998015395
W3199643758,W3055973903
W4283326513,W2413047797
W4283326513,W3203914379
W189432089,W1485718227
W189432089,W2153128449
W189432089,W2318102476
W4226464453,W2146170027
W4226464453,W3007085132
W3120987919,W2788840246
W3120987919,W4236745853
W4232773797,W2788840246
W4232773797,W4236745853
W3205472597,W1590488306
W3205472597,W2010053636
W3205472597,W2980448842
W3205472597,W3005783860
W3205472597,W3009636036
W3205472597,W3026680592
W3215492388,W2017479863
W3215492388,W2136991753
W3215492388,W2898847823
W4321219945,W2149168841
W4321219945,W2427444801
W4361277617,W1584829625
W4361277617,W2006434809
W4361277617,W2654284847
W4361277617,W2764097711
W4361277617,W2967754273
W4367043191,W1922510049
W3158770270,W2093746933
W4318612731,W2012808098
W3157936661,W2884955222
W3157936661,W2944598972
W3157936661,W3005552995
W2562906081,W2072465961
W2562906081,W2093855946
W2562906081,W2151855398
W2562906081,W2466591299
W3003542086,W2128128872
W2994484274,W2994484274
W4385501766,W3174423240
W4385501766,W3182210159
W4387209740,W2066330350
W2490609384,W2128024120
W4210787802,W3030311019
W2602003128,W1989410486
W2167691701,W2103974995
W191555870,W1967745723
W191555870,W2001271317
W1852138374,W1543610759
W1852138374,W1969456679
W3007350238,W2000362895
W3007350238,W2044107292
W3007350238,W2154902202
W3007350238,W2185867639
W3007350238,W2288474690
W3007350238,W2550547902
W3007350238,W2790346046
W3007350238,W2904834838
W2244063315,W2040733977
W2244063315,W2274466834
W3135044672,W2075859778
W1998532807,W2066316801
W1998532807,W2070728363
W1996128408,W2029056098
W1996128408,W2077311993
W3117638572,W2912642387
W2532749349,W2320745344
W2041471964,W2485615682
W2402288685,W2095177172
W2311554326,W2311554326
W4226171881,W2311554326
W1983547556,W1929506099
W2889396748,W2731516365
W1137150091,W2057704199
W3033034749,W2889396748
W3033034749,W2899570312
W2773336774,W1977038122
W2939831520,W2515591042
W4316663173,W2513037183
W4282027914,W2999015347
W2186528347,W2172476947
W4388248491,W4213178659
W2026030516,W2586409147
W2071138864,W2005702987
W3170048210,W2883390099
W3002982552,W2026030516
W3002982552,W3002982552
W4376115660,W2808040862
W4385306132,W3170048210
W4385306132,W4205107019
W4385949509,W2999483231
W966681363,W1587390102
W2536548877,W2071377347
W4384341045,W3033778997
W4384341045,W3035894584
W4384341045,W3046673269
W4384341045,W3120903819
W4384341045,W4292554581
W4384341045,W4362467983
W4308608928,W2977431688
W4308608928,W3046673269
W2899976807,W2536548877
W3153063450,W2917016296
W2948870110,W567675368
W2306489844,W2032791970
W4390423696,W1995397011
W4390423696,W4390423696
W4384659345,W2335168588
W4384659345,W2779131079
W4384659345,W4384659345
W4317528042,W2029245728
W4296109037,W4320065705
W3214987706,W2429586086
W3214987706,W2527808532
W2874189276,W1919102951
W2874189276,W2090335901
W2874189276,W2157948625
W2874189276,W3121744592
W3012433591,W1991603971
W3012433591,W2118421128
W3012433591,W2122269362
W2606194235,W2052981753
W2606194235,W2279221593
W2924929730,W2226643006
W2924929730,W2521160844
W2924929730,W2793122788
W2924929730,W2915464642
W2924929730,W2924929730
W2924929730,W2993137958
W2924929730,W2999606117
W2924929730,W3137323337
W2095682431,W1511777476
W3037147010,W1587390102
W3037147010,W1999209109
W3037147010,W2000438883
W3037147010,W2070728363
W3037147010,W2312122167
W3037147010,W2890250115
W3037147010,W2900508050
W3037147010,W3126637045
W2000438883,W1587390102
W3204751889,W2982952422
W3204751889,W2989700724
W3204751889,W3139117234
W2151056697,W2031550988
W1973201444,W2000438883
W3183537341,W3038932439
W2982952422,W2917016296
W2995816944,W4245680868
W1970107646,W1587390102
W3110245581,W2885164576
W3177366267,W4240246698
W2066205847,W1587390102
W2066205847,W2000438883
W2072271189,W1587390102
W2072271189,W1886224905
W2072271189,W2000438883
W2072271189,W2560197714
W4210516638,W2969608668
W4321502968,W2345541677
W4321502968,W2954174575
W4321502968,W2989700724
W4321502968,W3009096704
W4321502968,W4283465616
W3112409737,W1976386850
W4362164247,W3013057568
W2890954969,W1549638276
W2890954969,W2104172196
W4293081766,W970572222
W2895043072,W2140165791
W1913843683,W2161356921
W2333848753,W2414639666
W1930124135,W1996912261
W2907257270,W2048927502
W2253991039,W2000438883
W4385854824,W2966527208
W4388916891,W1549638276
W4390065114,W3090160454
W4380151857,W2554480421
W4210300561,W2085291099
W4313532161,W970572222
W4387372975,W2885164576
W51623646,W2000438883
W4380193919,W2791909713
W4380193919,W3148056747
W4387812817,W2066316801
W3188859688,W3013319646
W2900759140,W2900759140
W2443299084,W2071377347
W2081366415,W1993133568
W2568414966,W2026030516
W2568414966,W2071377347
W2568414966,W2584913326
W2584913326,W2026030516
W2584913326,W2071377347
W2584913326,W2443299084
W2584913326,W2568414966
W4210564665,W2071377347
W4210564665,W2443299084
W4210564665,W2568414966
W4210564665,W2584913326
W2790879766,W2060581622
W2128545090,W2029043154
W2128545090,W941315002
W1580776052,W2158639940
W4213440505,W2994286632
W2156024651,W2105851444
W2156024651,W2156903974
W2116268929,W2031550988
W4214910250,W2042210083
W4387826457,W2917016296
W4387826457,W4313421084
W4387826457,W4315865994
W1976365389,W1996234120
W1996234120,W1976365389
W2792690095,W1976365389
W2990310120,W2990310120
W3204819349,W2606194235
W3204819349,W2890250115
W3204819349,W3009974024
W3204819349,W3037147010
W2937450315,W2088607151
W2784331866,W2085291099
W2282087411,W2085291099
W2282087411,W2145493754
W2049365902,W180133539
W2049365902,W184783754
W2049365902,W1979652818
W2049365902,W198110197
W2049365902,W2130338161
W2049365902,W4301056702
W2049365902,W626972157
W1597941754,W4250475609
W2109724437,W1556165680
W2109724437,W2091057352
W2109724437,W2112498052
W2109724437,W2504493262
W2109724437,W3160373589
W1964964472,W258632198
W2743807196,W114481581
W2465290338,W2111053696
W2465290338,W2323646382
W2465290338,W4237367430
W2606568020,W1575400485
W2606568020,W658883442
W2143850028,W2031014925
W2143850028,W2094212739
W2095872779,W1492051929
W2091048209,W2168674076
W2091048209,W2171070712
W2091048209,W4249229101
W2203168083,W1964960442
W1902125039,W2138045116
W1902125039,W2508117767
W1902125039,W4242214355
W2182092268,W1492051929
W1950164683,W1575950332
W1950164683,W1825118899
W1950164683,W2077153253
W2119617754,W108967874
W2119617754,W2016420366
W2119617754,W2038623381
W2119617754,W2042910946
W2119617754,W2112790116
W2119617754,W3082948883
W2119617754,W597621427
W3116007393,W2004569030
W3116007393,W2140191605
W3116007393,W2606047504
W3116007393,W627652004
W4296721709,W2464752991
W1923468245,W208135703
W1923468245,W2130630362
W1923468245,W4233295956
W2122492478,W1983280548
W2122492478,W1987704068
W2122492478,W2037872717
W2122492478,W2112261288
W2122492478,W2139971141
W2122492478,W2156821333
W2592072844,W2039777622
W4205916829,W2231527240
W4320492173,W2895137293
W4312895360,W2103665763
W1206610902,W2097213820
W2346801433,W2150840193
W2103166958,W2154456630
W2471437462,W2074178615
W2528465523,W1942656218
W2528465523,W2034116476
W2528465523,W2098011406
W2528465523,W2112261288
W2528465523,W2114741417
W2528465523,W2164498298
W4387372410,W2008584507
W4387372410,W2036926038
W4387568650,W3015665679
W3015665679,W1977048729
W3015665679,W2796979597
W3115978070,W2074402819
W3115978070,W2117206591
W3115978070,W2586819841
W3115978070,W3028564570
W3005472795,W2270823220
W1591502102,W1483622038
W1591502102,W2126896265
W2982075998,W2275873984
W2982075998,W2750976451
W2472017870,W1489401085
W2472017870,W2046911087
W2472017870,W2070993053
W3126718065,W3005472795
W2994223839,W1483622038
W2994223839,W797933155
W1533828625,W3022539663
W1533828625,W3122751415
W2927362337,W1989054649
W2494722939,W2130835337
W2750976451,W2275873984
W2978270442,W2884354847
W2622779675,W2027404785
W2622779675,W2082349369
W2622779675,W3123191148
W2148454232,W2046712054
W2148454232,W2070993053
W2076053792,W1564040198
W3010769523,W2185551735
W3010769523,W241565980
W3128593628,W1992393240
W3128593628,W1994648627
W3128593628,W2159486961
W3128593628,W3123386187
W4381381629,W2146814345
W4381381629,W3010769523
W3124281919,W2108332680
W2208937690,W1587944446
W2208937690,W2336263162
W2093590465,W2014357327
W2041901515,W2158372922
W2053489656,W2048542732
W2104347218,W2093590465
W2104347218,W2158440326
W2170728735,W2476731255
W2170728735,W338547661
W2103899426,W2158440326
W2186583917,W2010186188
W2547521117,W2158440326
W2773491971,W2038639390
W2773491971,W2093875676
W2773491971,W2116992563
W2773491971,W2157134108
W2773491971,W2345619950
W2773491971,W2621754651
W2773491971,W3121584683
W2495392068,W3125030770
W4313259650,W3123977947
W2966358932,W180133539
W2966358932,W1974825750
W2966358932,W2067989547
W2516094446,W2048927207
W2516094446,W2158440326
W2516094446,W3123233113
W3124628513,W2150455038
W3124628513,W2162930647
W3124628513,W633901527
W3043161957,W2780941988
W3016768719,W1908528765
W3016768719,W2142599209
W3016768719,W2150701383
W3016768719,W2158440326
W3016768719,W2345809411
W3016768719,W2368832261
W3016768719,W2950942155
W3197769222,W3040537839
W4225004494,W2488851550
W4225004494,W2898027424
W338547661,W2093045808
W338547661,W2488948600
W2249654905,W1494935791
W2249654905,W2055902794
W3125769828,W2053489656
W3125769828,W2118199904
W4200294501,W2945286159
W2025874587,W120586185
W2025874587,W2093590465
W2025874587,W2104347218
W2898027424,W2093590465
W2898027424,W2104347218
W4233602256,W2980721242
W2024369769,W2020867316
W2024369769,W2052255124
W2410339626,W2156710870
W3179277302,W2951217781
W75502396,W2088041114
W3195223833,W2897050841
W3195223833,W3111267438
W2808947306,W2103681577
W3160303687,W2131356857
W3160303687,W2144811094
W3160303687,W2146589608
W3160303687,W2158440326
W3160303687,W2161973154
W3160303687,W4251318650
W1497990441,W2165842845
W3123287611,W2068574119
W2486542893,W1749072083
W3152709610,W2131356857
W3152709610,W2137033999
W3152709610,W2144811094
W3152709610,W2146589608
W3152709610,W2152196288
W3152709610,W2158440326
W50300157,W2047874219
W50300157,W2171558613
W3214758954,W2103899426
W2904441825,W2463410756
W2931627560,W1824094552
W2931627560,W2023179968
W2931627560,W2058061240
W2931627560,W2881583044
W2230855201,W1513565942
W2230855201,W1559740996
W2230855201,W1896071663
W2230855201,W2498749416
W2230855201,W3123856414
W4292188027,W2547521117
W2554218321,W566298912
W3011113673,W2053489656
W1592926572,W3121994915
W3165693297,W2476731255
W1963265582,W2158440326
W3139333293,W2158440326
W4389439983,W2804415508
W4389439983,W2952678741
W4389439983,W3005384061
W4389439983,W3157959656
W4389439983,W4290959599
W3173952865,W2093590465
W3173952865,W2888403760
W3173952865,W2993137958
W3173952865,W4225004494
W3173952865,W4226039992
W4381740997,W2785724165
W4381740997,W2911216379
W4381740997,W2978653449
W4381740997,W3174431830
W1716549069,W1005019042
W2138320473,W2096526005
W3082269994,W1489496710
W1507426660,W2093045808
W1507426660,W2159005993
W2183892711,W2995590206
W2345301065,W2345301065
W4383094723,W2802377551
W2120271860,W1552669937
W2120271860,W2040718682
W2120271860,W2114156797
W2120271860,W2123890584
W2120271860,W2974893642
W2174688447,W2156756279
W1877677567,W1539527590
W1877677567,W2004665453
W1877677567,W2110725335
W2497156128,W2070281352
W2497156128,W4244696358
W1950656341,W600411017
W1971964505,W1946631369
W1971964505,W4231977185
W2314887363,W2064356484
W2314887363,W396090681
W2314887363,W652786327
W2333899077,W2026940091
W4322719001,W4309510698
W2079611457,W1555221234
W4383563193,W2986117068
W4383563193,W3090325251
W4383563193,W4312340914
W1993672416,W1485622026
W1993672416,W2026663304
W1539795031,W1993672416
W1539795031,W2026663304
W1539795031,W2118168204
W1539795031,W2119997724
W2974725958,W1973869597
W2974725958,W1995009678
W2974725958,W2076460576
W2974725958,W2136797443
W2974725958,W2314111583
W3215496985,W3035409917
W3215496985,W3080088647
W3215496985,W3154524432
W2156756279,W2150971341
W2089820969,W1486145806
W4389207765,W2301227579
W4389207765,W3159766474
W4236425821,W2035902622
W2910771984,W2910771984
W1482720899,W113028496
W1482720899,W2743946739
W2164042585,W2115128823
W2113553352,W114207098
W2007905738,W2083111337
W2889550394,W2226643006
W1995853684,W1964388034
W2055220919,W2007905738
W2076726900,W1499909721
W2076726900,W1508099765
W2076726900,W1995009678
W2076726900,W2045411350
W2076726900,W2062506870
W2076726900,W2089008030
W2076726900,W2093710762
W2076726900,W2125530350
W2076726900,W2169468889
W2076726900,W2284624539
W2076726900,W2488729123
W2076726900,W2899492091
W2076726900,W421638813
W2076726900,W565828135
W2076726900,W606795829
W2076726900,W627585368
W3098353234,W2773111917
W1964388034,W2100677710
W3194351660,W2750577400
W3194351660,W3043640656
W3194351660,W3098353234
W3194351660,W3127838048
W2586900049,W1987606514
W3111364230,W2461009573
W3111364230,W2750620099
W3111364230,W2782189866
W3137097172,W2765482351
W3137097172,W2999950815
W4212951637,W3002061068
W1986902343,W2071637150
W1986902343,W565828135
W3012099529,W2183048980
W4226278913,W2770113675
W4226278913,W2793122788
W4226278913,W2937912130
W4226278913,W2999606117
W4226278913,W4246002915
W2943559792,W2300204381
W2961720228,W2069414826
W252152037,W2066718508
W1559919867,W1554634492
W1559919867,W1965967296
W4244456903,W1975489923
W4244456903,W2027132136
W4244456903,W2031711507
W4244456903,W2057423972
W4244456903,W2097706106
W4244456903,W2103156594
W4244456903,W2115142141
W4244456903,W2123498413
W4244456903,W2142794472
W4244456903,W2147092256
W4244456903,W2165379987
W4244456903,W2522089821
W2084405551,W398161244
W2593413535,W2051991050
W2593413535,W2104746013
W2593413535,W2105920685
W2593413535,W2140480326
W2593413535,W2156602783
W2593413535,W2794299792
W1602854224,W1486145806
W3110459073,W2910680492
W4231213920,W2082349369
W4231213920,W2561561419
W4231213920,W2564213050
W4231213920,W2789357961
W4231213920,W2988415384
W4231213920,W4256430702
W2809284648,W2552864113
W2809284648,W636134992
W2809284648,W82423840
W4360855260,W2803700392
W2745135183,W82716624
W4386545122,W2313093357
W4386545122,W2921308662
W4386545122,W2948852779
W2887953896,W2568304936
W4224211665,W3186336526
W2306982184,W2398589250
W2636099577,W2174688447
W1572440634,W336200526
W4391077519,W2564652778
W3200744820,W1997952274
W2008126853,W2044301853
W3045887903,W2765482351
W2039009740,W1549455578
W2039009740,W380444535
W2057596265,W2144278880
W1569653358,W1593833248
W2123863761,W1526037021
W2123863761,W1584120596
W3043268368,W2047176291
W3043268368,W2179225326
W2156115778,W1486145806
W1526037021,W2015402333
W2179225326,W2047176291
W2151187922,W2056334765
W2622987787,W1972992004
W2622987787,W2606848844
W4200551836,W2086297615
W4200551836,W2753985262
W4200551836,W3044732690
W4200551836,W4365806890
W2594851752,W2156756279
W3192391362,W3113801696
W2895995416,W1993672416
W1495940526,W1593833248
W3121912514,W2056334765
W2368955355,W2151943197
W2045927231,W4251318650
W2045927231,W4301056702
W2482778172,W2029226313
W2482778172,W2075800063
W2482778172,W2089836075
W2482778172,W2095989151
W2482778172,W2132637291
W4383224536,W3092393754
W2782299806,W1495940526
W2151837991,W2257895429
W2300251415,W2011018556
W2300251415,W2087271465
W2002398391,W3123284598
W2126700338,W2426527643
W2228742608,W4302175216
W2486078783,W2562363324
W1993593451,W1531616359
W2133772896,W2061002440
W1548506382,W1532121245
W2132572822,W2056493313
W1857134844,W1968565691
W2268842339,W2061002440
W2315876186,W1512876799
W2315876186,W2133772896
W3021561728,W1970380565
W1870632100,W2111872988
W2015402333,W2111929872
W2002546628,W2094843298
W2002546628,W2152063877
W2002546628,W2169041719
W3210282028,W2911059910
W4297037056,W2802632111
W4297037056,W3117842432
W2083216755,W2112156076
W4224991362,W2093028468
W4379931093,W3080168487
W2981145875,W2300251415
W3099869934,W1912608078
W3099869934,W2069209954
W3099869934,W2226643006
W3099869934,W2634254564
W3099869934,W2762902605
W3099869934,W2803579733
W3099869934,W2902753806
W4298003414,W3119065936
W4298003414,W4220775465
W3013464570,W3147092875
W2037575550,W1979679297
W2037575550,W2127273575
W3180971019,W2048617844
W3180971019,W2417310936
W3180971019,W2889411578
W3180971019,W2911666225
W3180971019,W2915464642
W3180971019,W2997304781
W3180971019,W3138127567
W4242895567,W2634254564
W4242895567,W2983608299
W3162717008,W3110339413
W3215123909,W1531957227
W3215123909,W1540300920
W3215123909,W1573602848
W3215123909,W2024341641
W3215123909,W2040657831
W3215123909,W2057061755
W3215123909,W2083034841
W3215123909,W2153140981
W3215123909,W2751098556
W3215123909,W4246438795
W4389457012,W2482550580
W3161450215,W1531957227
W3161450215,W1540300920
W3161450215,W1573602848
W3161450215,W2024341641
W3161450215,W2040657831
W3161450215,W2057061755
W3161450215,W2083034841
W3161450215,W2153140981
W3161450215,W2751098556
W3161450215,W4246438795
W4293212362,W2770113675
W4293212362,W2782189866
W4283396945,W2950048479
W4300094830,W2992750391
W4300094830,W3107038281
W2103400775,W1869904314
W2103400775,W1883621602
W2114535806,W1967223497
W2059463172,W1980670685
W3172922698,W2521352405
W1967223497,W1485543344
W1967223497,W2081244417
W1967223497,W2291303106
W2512119225,W2793893865
W2166083772,W1789986675
W2166083772,W1982259480
W2166083772,W2024468101
W2166083772,W2061359420
W2166083772,W2077966503
W2166083772,W2315984727
W2072436267,W2133164318
W2072436267,W2133938585
W4283824166,W2053969119
W2104618662,W137568733
W2104618662,W1973272197
W3111043028,W3097387280
W2333555981,W2159760224
W1656426313,W2021634555
W1656426313,W2044845098
W3160618320,W2087894746
W3160618320,W2243044396
W3160618320,W2282983200
W3094118673,W2606605020
W1984049852,W4232076019
W2564213050,W3123191148
W3044672717,W4255980412
W2282983200,W2087894746
